symbol,strategy,interval,indicator_params,exit_mode,exit_params,n_trades,win_rate_pct,total_return_pct,max_drawdown_pct,sharpe,profit_factor,avg_win_pct,avg_loss_pct
BTCUSDC,EMA,15m,"{""short_span"": 5, ""long_span"": 13}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",358,29.89,-76.84,-76.91,-9.059,0.45,1.083,-1.035
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",115,28.7,-50.04,-53.72,-2.815,0.62,3.688,-2.277
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",271,29.52,-68.77,-68.94,-6.237,0.513,1.675,-1.297
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",58,29.31,-38.5,-43.61,-2.048,0.625,5.356,-3.291
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",615,32.2,-82.31,-82.31,-16.14,0.346,0.401,-0.603
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",500,32.4,-82.07,-82.09,-11.058,0.409,0.686,-0.832
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 9}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",360,32.22,-73.54,-73.82,-7.333,0.493,1.101,-1.058
BTCUSDC,MACD,15m,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",121,28.1,-56.04,-58.79,-3.398,0.56,3.584,-2.294
BTCUSDC,MACD,15m,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",316,31.96,-67.51,-67.69,-5.457,0.579,1.679,-1.297
BTCUSDC,MACD,15m,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",57,26.32,-42.56,-46.64,-2.239,0.562,5.682,-3.24
BTCUSDC,MACD,15m,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",927,31.5,-93.83,-93.83,-21.834,0.321,0.399,-0.62
BTCUSDC,MACD,15m,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",656,33.99,-86.94,-86.94,-11.409,0.465,0.745,-0.847
BTCUSDC,MACD,15m,"{""fast"": 5, ""slow"": 35, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",429,33.33,-78.41,-78.55,-7.324,0.494,1.141,-1.095
BTCUSDC,MACD,15m,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",120,28.33,-55.0,-57.82,-3.339,0.569,3.585,-2.294
BTCUSDC,MACD,15m,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",313,30.99,-70.01,-70.17,-5.888,0.548,1.679,-1.297
BTCUSDC,MACD,15m,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",58,25.86,-44.4,-48.4,-2.415,0.551,5.682,-3.239
BTCUSDC,MACD,15m,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",874,31.12,-92.92,-92.92,-21.522,0.319,0.406,-0.62
BTCUSDC,MACD,15m,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",632,34.18,-85.79,-85.79,-11.746,0.458,0.734,-0.844
BTCUSDC,MACD,15m,"{""fast"": 8, ""slow"": 21, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",425,33.18,-76.97,-77.1,-7.262,0.516,1.16,-1.081
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",115,30.43,-46.41,-50.89,-2.674,0.634,3.586,-2.294
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",288,30.9,-67.29,-67.47,-5.87,0.545,1.676,-1.297
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",57,26.32,-42.56,-47.45,-2.329,0.56,5.682,-3.24
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",737,29.99,-89.09,-89.09,-20.404,0.33,0.416,-0.605
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.5, ""tp_mult"": 3.0}",563,32.86,-83.62,-83.62,-11.748,0.435,0.722,-0.826
BTCUSDC,MACD,15m,"{""fast"": 12, ""slow"": 26, ""signal"": 5}",atr,"{""atr_window"": 14, ""sl_mult"": 2.0, ""tp_mult"": 4.0}",390,30.51,-79.97,-80.09,-8.804,0.456,1.14,-1.083
BTCUSDC,BOLL,15m,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 2.0, ""tp_pct"": 4.0}",115,28.7,-52.16,-56.22,-2.914,0.574,3.596,-2.294
BTCUSDC,BOLL,15m,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 1.0, ""tp_pct"": 2.0}",322,31.37,-69.81,-70.16,-5.833,0.579,1.684,-1.297
BTCUSDC,BOLL,15m,"{""window"": 14, ""window_dev"": 1.5}",flat,"{""sl_pct"": 3.0, ""tp_pct"": 6.0}",63,26.98,-43.37,-48.49,-2.114,0.581,5.682,-3.225
BTCUSDC,BOLL,15m,"{""window"": 14, ""window_dev"": 1.5}",atr,"{""atr_window"": 14, ""sl_mult"": 1.0, ""tp_mult"": 2.0}",965,29.95,-95.01,-95.01,-20.068,0.366,0.433,-0.626
